Id,SalePrice
1917,255400.47191293078
1918,139651.08202098354
1919,169995.3596517619
1920,154305.98336867982
1921,392781.10893298563
1922,318257.01993158885
1923,225970.22580956118
1924,221480.88994087308
1925,199623.2378157261
1926,381420.400047654
1927,134305.55786899087
1928,158535.51887145877
1929,123262.90632243514
1930,131847.39638866408
1931,138727.39900589356
1932,139259.6623109693
1933,177671.40596451363
1934,178270.879091045
1935,171426.37513768254
1936,189779.4357341466
1937,185001.1992045088
1938,174690.2082688958
1939,253772.26849630836
1940,189392.96498741632
1941,174635.34848929106
1942,183672.51698508998
1943,212364.66212014397
1944,383405.0544031005
1945,389728.83685027866
1946,142525.38445829504
1947,330682.390686287
1948,171230.74660540762
1949,246637.61466968368
1950,187501.3288099825
1951,250585.55649750688
1952,214872.598567679
1953,167831.80945551253
1954,185942.21463598285
1955,135292.37451134514
1956,294307.6777013293
1957,159948.20879119783
1958,298027.1374180278
1959,141026.58101185516
1960,114878.11102467972
1961,125017.86785083174
1962,95500.95558380694
1963,100302.7453668133
1964,107481.36911316271
1965,141825.48012013952
1966,138783.99594170856
1967,284807.6270297647
1968,425648.5040876953
1969,386747.38651264244
1970,431114.9058298394
1971,461515.66983388644
1972,369573.9446460058
1973,263185.0034395196
1974,333205.14950470865
1975,516442.3845874754
1976,262977.1805778287
1977,351068.06965073344
1978,363758.5933282769
1979,329205.85441094585
1980,204203.15024894188
1981,341807.40787782846
1982,220498.66725410172
1983,209922.95675905125
1984,167901.25986361149
1985,219985.2674930877
1986,208442.38258846325
1987,187275.62896589417
1988,176313.1903396839
1989,193288.54842685172
1990,210993.62281008554
1991,229207.30512235384
1992,210932.0100933537
1993,167743.3081187917
1994,233793.90100504676
1995,185059.1888542276
1996,252087.73136626976
1997,319028.85829917644
1998,311952.64160326705
1999,273821.643670256
2000,313735.99005728686
2001,266588.9770179492
2002,254530.0512728152
2003,258189.8146422595
2004,274889.1454426905
2005,236929.26559793722
2006,223414.2364347753
2007,247582.9698486075
2008,214409.07836072374
2009,197695.398877435
2010,193035.7981070412
2011,146119.82754490786
2012,173789.50264215205
2013,179737.09984524513
2014,184684.4370151741
2015,205635.41708920972
2016,191168.04056965778
2017,194186.3033021743
2018,121354.28283129571
2019,134285.02707935683
2020,104675.88259787667
2021,108946.3545929233
2022,180761.30251314936
2023,150768.63773273936
2024,261028.0674385528
2025,352954.2583388073
2026,181250.66926336233
2027,156611.57922688432
2028,155244.1833745019
2029,171410.8013503992
2030,272087.7985213222
2031,235986.29666074284
2032,258576.61480653088
2033,257312.45570507573
2034,169791.7362035804
2035,214406.36519431684
2036,200267.92206948536
2037,205463.57773209483
2038,314605.90529310994
2039,233341.70331105756
2040,296863.59332092304
2041,293227.99743208353
2042,207240.43571565233
2043,170551.733426143
2044,174808.44016857308
2045,213531.5209827949
2046,146385.71644912934
2047,145442.5802081195
2048,143337.55526088714
2049,140856.46492064238
2050,178843.27794410856
2051,104888.00084056656
2052,129013.01623735987
2053,146838.5989364045
2054,91384.97241091263
2055,151342.94450042778
2056,148689.30094049222
2057,114800.86130321251
2058,219761.65826201823
2059,135430.2538231516
2060,167668.60330086024
2061,176850.84952348666
2062,131759.38469846107
2063,118856.27686953645
2064,138713.83974764717
2065,120270.46297682812
2066,168466.3659850184
2067,110806.76530263919
2068,143097.05709637926
2069,87582.37207442352
2070,115615.94446796276
2071,90752.09836273502
2072,136876.99899944017
2073,135241.2629970192
2074,181863.28875072152
2075,152283.95632471854
2076,118733.41818152118
2077,153122.71465395266
2078,128993.75645498706
2079,130595.38056253779
2080,119766.0569785312
2081,127376.58697263084
2082,123826.3608846459
2083,149214.80437339778
2084,111665.44131844855
2085,121767.32601582755
2086,118660.03249142064
2087,122845.38299604104
2088,97930.71492194217
2089,77074.1507565157
2090,130102.69634342435
2091,113539.32564513282
2092,125216.10852234787
2093,126491.46049907667
2094,114508.95493098567
2095,139772.0322183498
2096,84048.57920615691
2097,98962.26066535001
2098,144390.32597755996
2099,53765.63930118174
2100,78037.50552178023
2101,117664.74634626824
2102,125486.70491758855
2103,104344.67463376436
2104,139682.27097814437
2105,128807.55020891133
2106,71112.76846605129
2107,205528.22738218456
2108,118034.66834758407
2109,113866.60927267566
2110,130708.45811438927
2111,140764.1032601443
2112,141185.89889759262
2113,119288.11170849655
2114,118777.15733991851
2115,158349.38383865095
2116,113906.0152977962
2117,146344.22508952924
2118,123018.01194726676
2119,113553.7638116913
2120,117308.85369284406
2121,86448.63450987962
2122,110724.07262374875
2123,85212.93815646105
2124,161978.94465836915
2125,130242.97660330805
2126,150823.36765109573
2127,156913.68707928684
2128,131875.59391171677
2129,95044.40310466793
2130,137345.62513574207
2131,147260.59582130378
2132,119069.34988806983
2133,120446.56705321478
2134,124002.61450643874
2135,96940.35321124036
2136,77031.68526481015
2137,112408.54751332063
2138,132647.57457804744
2139,152485.15800996358
2140,141848.70435748532
2141,152528.6765278826
2142,128697.59496974842
2143,146755.26880492215
2144,125732.68455149159
2145,138658.7690933803
2146,168494.38690622026
2147,143534.21784836444
2148,133130.14548426762
2149,146024.04456126693
2150,233150.12294497568
2151,117473.86664746678
2152,170762.9387080662
2153,159995.32735557863
2154,106227.8376691662
2155,138493.77585296865
2156,252449.02668511786
2157,223729.49149232154
2158,238224.54590243954
2159,209109.1048493058
2160,179375.85334034587
2161,236760.08588498502
2162,383642.9357395048
2163,337961.184072095
2164,251265.30393701777
2165,207102.09297590825
2166,154200.90563296122
2167,217306.86102095107
2168,193906.3947276987
2169,193508.4627876481
2170,218400.80586869866
2171,154771.63384566832
2172,134766.727130534
2173,170969.8034668597
2174,226555.9214657226
2175,290185.889489901
2176,321557.6764826558
2177,243233.877898751
2178,211907.1376017099
2179,139340.7399163917
2180,207298.32989512166
2181,197079.64309077337
2182,223291.59181688968
2183,191575.7249022465
2184,124213.61139227639
2185,132644.13202367828
2186,144076.19566096575
2187,151627.31806604372
2188,154409.99826669204
2189,242853.12088315943
2190,84248.84371322059
2191,82917.9521047342
2192,92448.1712237118
2193,112770.23568800255
2194,103072.92262611163
2195,107129.32029351873
2196,107595.29996340458
2197,110656.11645174798
2198,155410.7467299697
2199,169759.683096829
2200,149448.94597291428
2201,141798.46580328845
2202,215296.6722456814
2203,143437.8674459682
2204,175964.40208841066
2205,119202.63663030381
2206,136662.75772349088
2207,214293.99801095028
2208,262934.28742326086
2209,226697.47501040724
2210,120785.04854288133
2211,114720.9420178622
2212,118506.37420706934
2213,107600.33597553555
2214,131413.88469777541
2215,99627.26149371188
2216,149355.64985180338
2217,68961.97754371827
2218,78344.13754723532
2219,73224.94855639143
2220,67117.52567128348
2221,314534.282937438
2222,272966.66105043876
2223,288133.69517876266
2224,206277.0389477489
2225,118854.6112139018
2226,179442.6426926291
2227,198616.5045081781
2228,270285.6294549477
2229,244423.26518653665
2230,152287.3611741048
2231,212035.46130555347
2232,177873.80880135763
2233,179152.04490715516
2234,247523.9820772376
2235,219253.20746642505
2236,253532.02265163412
2237,314070.93931338604
2238,196470.4308562368
2239,116126.90161075804
2240,159219.76842930546
2241,151699.086987447
2242,124974.15180353296
2243,127820.3271880937
2244,100213.51558186859
2245,98785.57822803185
2246,145769.6648902542
2247,108308.68904747345
2248,122860.75894756913
2249,121028.72175610792
2250,130171.68227387806
2251,114404.93904601874
2252,178116.3719320356
2253,155715.64420924938
2254,180910.42649303633
2255,183171.56382496434
2256,178059.66233990627
2257,207077.75330871413
2258,163948.56572682725
2259,173572.43442384907
2260,151045.8588207774
2261,195887.38333832467
2262,215619.63080923425
2263,376983.1111330798
2264,459165.1611748542
2265,175669.44992237366
2266,317032.5793666969
2267,359979.459893084
2268,478387.88993898255
2269,154762.36668384995
2270,194219.03572149092
2271,215439.09279935094
2272,199473.51441698632
2273,161699.31046007638
2274,179995.71768827882
2275,156981.7579190035
2276,188042.24866842997
2277,182760.34824335785
2278,150247.3963078735
2279,130927.3644725996
2280,121923.74669719973
2281,167030.6774495034
2282,185305.77139773598
2283,103892.08730862632
2284,114624.58000494742
2285,140206.5675185651
2286,125522.63032054779
2287,367326.2423566062
2288,278038.3706231613
2289,350912.9042991961
2290,458555.58073785197
2291,343665.4161030865
2292,426556.63992037374
2293,472230.0001200078
2294,417893.9257677278
2295,454212.87510476186
2296,280341.4685271232
2297,338237.92081894015
2298,337329.8413199663
2299,354764.2895315434
2300,332566.27830796555
2301,305041.0092874754
2302,236047.78946193412
2303,245624.5210952846
2304,247474.64544656718
2305,188482.97169264307
2306,182555.5050261279
2307,192186.0522286779
2308,222977.8602384563
2309,288374.33514483453
2310,217130.76291915905
2311,195554.4385387447
2312,178239.9156170191
2313,175168.47250726915
2314,177283.30642972566
2315,179953.93561373767
2316,202794.1464982503
2317,185129.5221017259
2318,177974.68164995493
2319,180135.791215918
2320,186850.7984866236
2321,239795.42901070393
2322,177609.55670116638
2323,192170.59060422133
2324,181771.54110556314
2325,213733.86801114277
2326,173000.5236532225
2327,206227.70145897398
2328,222654.16673118694
2329,190448.9440080526
2330,179224.12098130427
2331,338110.21739341103
2332,408784.1024647046
2333,318263.4500054951
2334,261848.2588350699
2335,287447.79869357485
2336,302815.00223395025
2337,204984.20992125207
2338,270460.12473501294
2339,236969.99579411518
2340,400016.0168295419
2341,217733.32978246428
2342,237085.47056985553
2343,226925.60131500277
2344,231943.2653504306
2345,238088.77558113923
2346,217070.6337901247
2347,199068.20108505327
2348,237482.18643436872
2349,179835.86439350748
2350,312021.6233043353
2351,259634.0667890145
2352,253649.34088934082
2353,240673.7998717453
2354,141253.50780315598
2355,153599.6181735271
2356,151377.7199207862
2357,189929.90419293963
2358,193822.01288469593
2359,132129.1699116323
2360,121208.83961060822
2361,140661.9239817828
2362,270528.72507410566
2363,135645.60773598935
2364,149819.91733196782
2365,213388.2183913725
2366,197212.25313901762
2367,232115.6263323779
2368,220734.2387905843
2369,220762.3957472206
2370,171078.67493223905
2371,169406.5319397854
2372,193720.15896022852
2373,288928.8805317173
2374,309628.8682332797
2375,258435.32928492545
2376,270980.27313533396
2377,344494.368465577
2378,143132.83461009088
2379,193679.62688088857
2380,145651.8343331714
2381,163220.74243938318
2382,203846.3187691114
2383,204114.62252426287
2384,246204.16078860662
2385,161132.894391485
2386,134997.36168438615
2387,137725.3709709254
2388,103002.11726026116
2389,124325.55961005598
2390,147207.77243902846
2391,141262.67740019347
2392,115780.25799648496
2393,166644.8181550087
2394,142517.78118196988
2395,204888.56771326347
2396,148508.09026102605
2397,211933.15132915045
2398,132186.3447040059
2399,65623.71062338402
2400,63145.70505214368
2401,119490.78346459508
2402,137705.89252995345
2403,141421.8001195276
2404,151219.83910422624
2405,158589.1265182581
2406,138369.0578194725
2407,122462.88366703711
2408,145590.68373209873
2409,123287.90121721548
2410,170503.56827804795
2411,116946.19386105229
2412,154765.70422018567
2413,133783.23864683334
2414,152159.43527437976
2415,132959.24373751262
2416,128442.8358459011
2417,131210.81953988312
2418,134466.62261650825
2419,130049.25453194059
2420,122417.60813568611
2421,148104.044015866
2422,108931.54166316308
2423,120721.22963711881
2424,159527.7752954401
2425,184763.81459936989
2426,126717.91423368658
2427,136182.6294498468
2428,177163.0820071195
2429,116099.99759933646
2430,130958.18794620741
2431,109441.11598198487
2432,146691.25129284104
2433,146468.0866966487
2434,143186.5350786446
2435,155001.52523183057
2436,104732.66464267512
2437,112800.15328943207
2438,124535.62939531765
2439,104200.14954889742
2440,121212.24909706527
2441,92442.50042821397
2442,97786.27674844008
2443,121254.26450121001
2444,126616.87057217142
2445,89098.94862365206
2446,133466.28376767892
2447,181075.07143333147
2448,135777.60866306978
2449,113566.02500520085
2450,147425.41528076495
2451,126000.8005486666
2452,186859.5642625681
2453,94538.37423908012
2454,119020.07883199865
2455,120882.57075819306
2456,131963.8490635931
2457,129950.81475982993
2458,125999.41085124579
2459,110057.54705198984
2460,137662.86922582274
2461,127162.9622704667
2462,134258.37387855368
2463,125735.64204781316
2464,163434.9370232454
2465,143910.3296164234
2466,119387.5982367092
2467,133853.71792766053
2468,86938.6451446582
2469,83931.31868799287
2470,191432.59185858758
2471,206175.03516238648
2472,159330.34866851987
2473,116418.55740618332
2474,84057.37705288545
2475,218215.9845731126
2476,115777.77455039526
2477,128677.69790076511
2478,156425.84652410727
2479,109960.62904622142
2480,160731.84976924642
2481,124006.55946837772
2482,128129.77312058081
2483,116225.82025308225
2484,126884.96180780613
2485,128260.76484145751
2486,160160.4597799329
2487,173575.73397493004
2488,159052.46081517238
2489,153631.32622908062
2490,149492.39003728083
2491,92207.9017970333
2492,189335.03380029227
2493,154169.06486274046
2494,153418.03104170354
2495,93185.05564642035
2496,236157.2485177123
2497,149897.64359256002
2498,110480.45967733143
2499,88218.25789154394
2500,125900.15769514188
2501,135361.49921589452
2502,143335.91873619243
2503,98090.34997591672
2504,177535.97277029278
2505,223408.38824601244
2506,250806.75252098133
2507,276458.2801149594
2508,252347.2816097866
2509,217522.2305434682
2510,223343.44054516178
2511,176659.58831368366
2512,209518.47324387328
2513,215808.18008399638
2514,274979.9182640436
2515,146237.56837854936
2516,171695.95569739272
2517,143759.28541227925
2518,149996.6500357227
2519,229750.67533402395
2520,214617.18080861404
2521,190004.9492048064
2522,222391.8633256203
2523,126410.44027966942
2524,138618.44144745637
2525,144436.91429397432
2526,136356.67874271845
2527,121018.83713388529
2528,130479.98259491102
2529,136748.00788481635
2530,120709.21159116275
2531,248518.55146436987
2532,225884.3754649035
2533,192481.46382612502
2534,238842.34070151957
2535,294148.3209749706
2536,230305.8375395459
2537,240992.55624292046
2538,180380.65798300412
2539,186510.50935752402
2540,179949.35184132145
2541,181000.8796870547
2542,166388.27291009514
2543,124790.2137712482
2544,125533.33449948649
2545,138533.92491872242
2546,128718.83316735804
2547,141502.0815891216
2548,145435.41939543304
2549,156526.4742008978
2550,491724.9636947887
2551,144841.9087811827
2552,130368.3706999093
2553,78367.18547793351
2554,100976.48548331225
2555,123206.7592964599
2556,103667.12501231249
2557,111633.95064641362
2558,133019.8135338203
2559,136174.5447197731
2560,147409.59137103913
2561,142065.69362013595
2562,135912.55057518763
2563,151154.52814266187
2564,192341.61355337212
2565,132500.39052904374
2566,156550.72162767185
2567,135846.17397634848
2568,190647.17679720878
2569,211910.84817713892
2570,119567.58576058074
2571,184483.18760110458
2572,155087.20992611203
2573,222385.49962733936
2574,291439.70729750703
2575,127721.50898244814
2576,124293.92032146333
2577,144573.7866117748
2578,87557.31979736805
2579,62901.033906473465
2580,100464.28865841414
2581,103505.34213332758
2582,106532.04837885115
2583,271770.2701246101
2584,170756.68621599072
2585,184868.5823750535
2586,213758.53534754965
2587,196270.18256810377
2588,146054.44432916155
2589,148116.31652038812
2590,203435.35658218552
2591,219259.84878437742
2592,214446.91037704126
2593,253273.87989134737
2594,179487.03438722843
2595,209279.72863131578
2596,286736.78380360955
2597,190863.2051585775
2598,282596.85436037334
2599,380826.44575938716
2600,144803.718764038
2601,145993.9394751673
2602,83123.44902121772
2603,90772.08296970464
2604,86968.31813680656
2605,80120.120431673
2606,143545.05615187963
2607,193905.1108963294
2608,187596.1340912202
2609,167732.15809576193
2610,110601.52979962551
2611,122815.9822956817
2612,154183.24222544406
2613,129974.12620305973
2614,124251.13129755981
2615,153299.51900678527
2616,143589.07330036254
2617,174840.3388361516
2618,196263.128984173
2619,200639.65988327062
2620,184748.72795008676
2621,177523.8072230606
2622,180152.6675338057
2623,246111.97074762994
2624,299321.56153680617
2625,300132.7095425666
2626,168864.29684797864
2627,166568.89410451756
2628,488536.9838551169
2629,521590.2769027508
2630,384164.3448633641
2631,477911.2183207375
2632,422222.42621917324
2633,316516.1082326199
2634,425423.1338044964
2635,155678.88250355422
2636,179202.1680058618
2637,185208.65133163915
2638,262638.7445355994
2639,184529.5475592313
2640,150307.22741364135
2641,107130.04105122016
2642,188182.21801647524
2643,102949.76246681524
2644,121377.36675970022
2645,104515.30569325389
2646,94094.90660953418
2647,100584.74140998894
2648,142127.23802298566
2649,151499.20023049545
2650,138802.9422397073
2651,142697.0489342918
2652,421000.1682578162
2653,245443.4867561629
2654,251605.2941629455
2655,383302.04328370775
2656,316570.84891015734
2657,351162.5724235182
2658,307011.69954380597
2659,319903.68843980203
2660,361958.458144832
2661,355280.4137629104
2662,359095.72118933836
2663,283701.841248696
2664,280535.0363320891
2665,328719.2796520992
2666,296859.0119163835
2667,172733.6237257677
2668,180373.35758375662
2669,179719.01687156624
2670,280104.61152955465
2671,184318.06312815682
2672,191332.63455202756
2673,199163.7188577418
2674,196639.43186864292
2675,175497.95903495263
2676,192107.63994351035
2677,192734.4910211291
2678,255567.83231494486
2679,270275.44819988066
2680,284319.05666894634
2681,401527.64899985347
2682,318873.73093584535
2683,552557.254718104
2684,319503.5630056947
2685,329155.182991152
2686,254217.37228038083
2687,313344.975026991
2688,222240.9899553458
2689,211976.61606957536
2690,440557.50918328535
2691,187625.81015376584
2692,144528.17532888224
2693,195136.38329050477
2694,139139.07618089492
2695,190605.33045622412
2696,183194.2386392394
2697,181397.44523732117
2698,193263.28922850743
2699,172765.14356150138
2700,159738.60400241447
2701,144660.01362376998
2702,113153.45458096394
2703,121606.52922035276
2704,142431.4284956563
2705,119532.38782891676
2706,113235.83582469521
2707,123462.61357010533
2708,132599.17695357907
2709,107828.7984043133
2710,126947.4083676849
2711,278647.2258249436
2712,380976.0789919965
2713,171463.47207441388
2714,150617.03151630008
2715,169955.52541786106
2716,142126.7635617382
2717,192218.0481137813
2718,225637.82500808025
2719,154437.46763538095
2720,172663.30692197266
2721,134715.5564407417
2722,158537.5226869437
2723,143790.9663436488
2724,126543.79619734435
2725,131286.00157079604
2726,148358.56849915514
2727,177756.218696878
2728,176225.67134946218
2729,150951.9390883699
2730,146696.74091250016
2731,124376.47457372237
2732,132156.58913098954
2733,158863.70058936128
2734,152516.92141001837
